time,seconds_elapsed,z,y,x
1772470165025633300,0.15763330078125,-0.029414497315883636,-0.16310615837574005,0.2264084815979004
1772470165035641300,0.167641357421875,-0.02389034442603588,-0.22304876148700714,0.2698688507080078
1772470165045649400,0.1776494140625,-0.053935062140226364,-0.3185531497001648,0.31862252950668335
1772470165055657500,0.187657470703125,-0.07491888850927353,-0.41755613684654236,0.3307704031467438
1772470165065665500,0.19766552734375,-0.13470180332660675,-0.5509546995162964,0.24710611999034882
1772470165075673300,0.20767333984375,-0.18648558855056763,-0.4177575707435608,0.19331695139408112
1772470165085682400,0.217682373046875,-0.17090317606925964,-0.28667303919792175,0.2219264954328537
1772470165095690500,0.2276904296875,-0.23971639573574066,-0.2726757526397705,0.3141818940639496
1772470165105698300,0.2376982421875,-0.3632412552833557,-0.2952739894390106,0.41438040137290955
1772470165115706400,0.247706298828125,-0.5385769009590149,0.027719376608729362,0.44018250703811646
1772470165125714400,0.25771435546875,-0.45257169008255005,0.2574215531349182,0.3627593517303467
1772470165135723300,0.26772314453125,-0.3738880753517151,0.39360180497169495,0.14811910688877106
1772470165145731300,0.2777314453125,-0.4123915135860443,0.46558332443237305,-0.06957939267158508
1772470165155739600,0.28773974609375,-0.4391174912452698,0.5846335291862488,-0.2180056869983673
1772470165165747500,0.29774755859375,-0.40224602818489075,0.8358625769615173,-0.36033380031585693
1772470165175755500,0.307755615234375,-0.34625697135925293,1.1277798414230347,-0.479037344455719
1772470165185763300,0.317763427734375,-0.32458123564720154,1.330022931098938,-0.5528907775878906
1772470165195772400,0.3277724609375,-0.46611201763153076,1.1837682723999023,-0.7141150236129761
1772470165205780500,0.337780517578125,-0.7063597440719604,0.2682843804359436,-1.291621208190918
1772470165215788300,0.347788330078125,-0.5839076638221741,-0.22587653994560242,-1.9295949935913086
1772470165225796400,0.35779638671875,-0.1625412553548813,-0.6277299523353577,-2.2485485076904297
1772470165235804700,0.3678046875,0.1902204155921936,-1.2641065120697021,-2.2191646099090576
1772470165245813200,0.377813232421875,0.4002831280231476,-1.6029620170593262,-2.0770277976989746
1772470165255821600,0.387821533203125,0.41302379965782166,-1.5045535564422607,-1.7685636281967163
1772470165265829400,0.397829345703125,0.35207629203796387,-1.2867040634155273,-1.3772592544555664
1772470165275837400,0.40783740234375,0.2736029028892517,-0.736674964427948,-1.1045187711715698
1772470165285845500,0.417845458984375,0.20488403737545013,-0.48551011085510254,-0.9615939259529114
1772470165295854300,0.427854248046875,0.16999982297420502,-0.32692861557006836,-0.916871190071106
1772470165305862400,0.4378623046875,0.10595240443944931,-0.16863618791103363,-0.861199140548706
1772470165315870500,0.447870361328125,0.04031399264931679,0.099738210439682,-0.686946451663971
1772470165325878300,0.457878173828125,-0.02315419726073742,0.3083297610282898,-0.3901757597923279
1772470165335886600,0.467886474609375,0.0059472075663506985,0.499038964509964,0.031083375215530396
1772470165345894400,0.477894287109375,0.07431747764348984,0.8286342024803162,0.5506354570388794
1772470165355903500,0.487903564453125,-0.029820458963513374,1.2228349447250366,0.9632067084312439
1772470165365911600,0.49791162109375,-0.11839479207992554,1.3352717161178589,1.0965096950531006
1772470165375919400,0.50791943359375,-0.1695937216281891,1.0395910739898682,0.9306744337081909
1772470165385927400,0.517927490234375,-0.23454555869102478,0.5162594318389893,0.6696571707725525
1772470165395935500,0.527935546875,-0.2666580080986023,0.23588447272777557,0.43721655011177063
1772470165405944300,0.5379443359375,-0.25540587306022644,0.12921075522899628,0.2702459394931793
1772470165415952400,0.547952392578125,-0.21242879331111908,0.031542323529720306,0.18609197437763214
1772470165425960400,0.55796044921875,-0.12376337498426437,0.03987162560224533,0.2249235212802887
1772470165435968500,0.567968505859375,-0.012071135453879833,0.18288196623325348,0.38368144631385803
1772470165445976600,0.5779765625,0.07612556964159012,0.3775254786014557,0.5519269108772278
1772470165455985700,0.587985595703125,0.13716551661491394,0.5584477186203003,0.6864528059959412
1772470165465993500,0.597993408203125,0.15981996059417725,0.654411792755127,0.7305877804756165
1772470165476001500,0.60800146484375,0.15827417373657227,0.672645628452301,0.679039478302002
1772470165486009300,0.61800927734375,0.13165241479873657,0.6217355728149414,0.5930750370025635
1772470165496017400,0.628017333984375,0.09344407171010971,0.5250516533851624,0.5053992867469788
1772470165506025500,0.638025390625,0.054050054401159286,0.38866904377937317,0.4011075496673584
