acc_x_mean,acc_x_var,acc_x_std,acc_x_rms,acc_y_mean,acc_y_var,acc_y_std,acc_y_rms,acc_z_mean,acc_z_var,acc_z_std,acc_z_rms,gyro_x_mean,gyro_x_var,gyro_x_std,gyro_x_rms,gyro_y_mean,gyro_y_var,gyro_y_std,gyro_y_rms,gyro_z_mean,gyro_z_var,gyro_z_std,gyro_z_rms,acc_sma,gyro_sma,acc_corr_xy,acc_corr_xz,acc_x_dom_freq,acc_x_spec_energy,acc_x_spec_entropy,acc_y_dom_freq,acc_y_spec_energy,acc_y_spec_entropy,acc_z_dom_freq,acc_z_spec_energy,acc_z_spec_entropy,activity,recording_id,label_enc
-0.6583362126878689,-0.2509229112600932,-0.19272867402283214,-0.06581487487662421,-0.3116073703827498,-0.35756733652338013,-0.4885219629496543,-0.4443806699936323,0.2642260426946517,-0.48534966304935173,-0.5226020790331034,-0.5207669200256843,0.3673721134364403,-0.3560518249322711,-0.30282075579087264,-0.29782888668514523,-0.43991541992338024,-0.19703786280500757,0.09860905169358299,0.062435423640698186,0.15264603207990723,-0.18142482753159656,-0.17520197294064235,-0.24511350619626543,-0.4739207450216002,-0.2519575279538492,1.060307031544189,-0.29659961065691437,-0.6073069167070216,-0.19321741127107553,-0.07976308583305276,-0.570233482999149,-0.3059296075065694,0.5337166867851922,-0.38327073918356175,-0.48880145837961425,-0.10896914801495422,jumping,jumping_01,0
-0.7077215899914034,-0.25530124127879905,-0.21552517761349885,-0.06526518246655039,-0.32599417974553935,-0.3568442578225242,-0.4804120927674559,-0.4502554193947736,0.11118496804390815,-0.4865164491894876,-0.5431249433759852,-0.5454481932663806,-0.061516322803229995,-0.362375679988929,-0.35019184208328097,-0.356740312302843,0.26480076829345195,-0.19085768590158383,0.11413555453065095,0.05819055374246784,0.27753184024474686,-0.19084224099539238,-0.24698035743283514,-0.25392782526296187,-0.48596640053229917,-0.3078282297076788,2.0874470866800485,-0.9567552072230201,-0.6073069167070216,-0.18987808849246995,-0.17443970763000247,-0.570233482999149,-0.3064466937463648,0.07689630204877618,-0.14983942814627849,-0.4905242689462564,0.34996099246843626,jumping,jumping_01,0
0.37396408237039935,0.006273940685852117,0.5455580082125341,0.45283984092837387,0.10197615300913135,1.059657167653824,1.7070680197909798,0.7506811004414117,-2.194211936516988,-0.25440771449925764,0.19875599575055558,0.2456278161605089,-0.20830606659071044,0.29017938179582053,0.9663283150086094,0.9451960788636019,-0.9909407810875056,0.7124395451957342,1.4004628811360906,1.3354977196233193,-0.053715511433188715,0.0780273197269765,0.745221201472938,0.4812183156698677,0.16725161979139105,0.7821410217302478,-0.06454151856063003,0.38350946997977503,-0.1891994625125721,-0.0684255700712539,-0.23380555899940192,-0.570233482999149,-0.03997483365947399,0.7185970175525501,-0.49998639470220335,-0.1992399187511234,-1.6327813097268216,jumping,jumping_02,0
-0.4576481603677748,0.13898523279598818,0.787031544100698,0.7131618325167846,1.7259276642397898,2.0687358151950415,2.4337145267283433,1.9341483055847881,-0.9606719449356431,0.8752818156485641,1.347135833036912,1.3385403213630431,-1.8240714802155649,1.786593840014804,2.191824185432064,2.1759583753064033,0.34990193179244017,0.10951630642848657,0.677394554973522,0.602381988262322,0.23517356500305492,-0.02092971289949568,0.48641612522387145,0.29271325580642776,1.45045530083956,1.5343828578290155,-1.095080800262746,-0.8273007684919822,-0.1891994625125721,0.0611394267053527,-0.4518101278658011,-0.570233482999149,1.0504248303067396,-0.8166232930468768,-0.38327073918356175,0.8596784133990862,-0.5897613561298664,jumping,jumping_02,0
-2.3470799209245192,-0.07325972164292861,0.3744656817402613,0.8460962158415233,2.6037829036660036,0.8888460010208521,1.5606550707543752,2.362598253346687,5.30784260097394,0.9310053321423949,1.3867865292043244,1.4953573957115938,-1.6847442263364114,2.930151706457517,2.84284525146511,2.8136070055569458,-0.22809509936420416,0.8236070446207205,1.508596445277363,1.4025193494372274,-0.24018644549948504,-0.027506886344313922,0.4670783587492239,0.2592175866346445,1.9357528800544792,2.3170277344225676,0.13524318571965807,-0.9087560528147931,-0.6073069167070216,0.34424560694957007,-1.6484997030321773,-0.570233482999149,1.8622525579848375,-2.0818988786105295,-0.49998639470220335,1.2543125423115327,-1.5021847904509198,jumping,jumping_02,0
-2.746767516399376,0.00930511724753721,0.5516053827182326,1.0883326576917702,2.5768650329686524,1.0978816962923503,1.7386090758658133,2.3791285464722978,3.1245318928138315,1.0119995575518443,1.4430558602192174,1.4708427578299048,3.9220594559518434,2.4314473109778962,2.575597603037924,2.621965847349633,0.15996035660939156,1.1248945022250003,1.7784746765310198,1.6602741119533861,-0.5783901625687783,-0.06581677312909395,0.346962964739976,0.22417080038601747,1.8842581780654415,2.2551248582819468,-0.5575845501910743,1.5647274861212717,-0.6073069167070216,0.5576984617564451,-1.9750258212150011,-0.570233482999149,1.857922904452206,-1.3526724626456947,-0.38327073918356175,1.102051455316266,-0.15396395574286847,jumping,jumping_02,0
-3.0463337088567943,0.43763788059054437,1.2209333619940965,1.6206126662573233,2.8154345538097902,0.8081987108325943,1.4880614172455173,2.52281472883848,-2.864988556223862,1.3739912194039468,1.6777111745915392,1.6958279026901641,3.1769145838463033,2.5011209530071365,2.6142868396469194,2.6306932551872992,-0.35305885218255567,1.215343231418247,1.8540314165857512,1.7380315681199208,-0.5142383574299366,0.05746283987822195,0.6955633868567787,0.4810573869417761,2.1007890810813517,2.341222689936391,-0.7661804420563051,2.0118160088840806,-0.6073069167070216,0.9925570523672648,-1.732983241061685,-0.570233482999149,2.1382250192996946,-1.2703293920407688,-0.38327073918356175,1.4439833594241,-0.8340312265476442,jumping,jumping_02,0
-2.6502872436473197,0.6604970003086816,1.4886659328418026,1.7123250042201748,2.3930751753093276,0.617865250210415,1.3061349620895113,2.1374348125018336,-2.0715125411603257,1.1598830703783254,1.5420082650050113,1.5463912818931989,-3.167886521682899,2.3022926431079793,2.502586710859286,2.5175456488063985,-1.8421139571556688,1.0154837675617927,1.6839393840542607,1.683384110817979,-0.0088407345378065,0.1748725964760084,0.9585102058942538,0.6574551728251894,1.9012949347119077,2.2775796048460757,-0.9570560690486881,2.2318768415108985,-0.6073069167070216,0.981157540143013,-1.560847444815283,-0.570233482999149,1.5548805248804147,-1.6333438281596706,-0.38327073918356175,1.183132505290682,-0.7639448786370384,jumping,jumping_02,0
-1.2849336675800873,0.25862121499727264,0.9746336387303033,0.9992083127432013,2.0418423068152105,0.5150612236167156,1.200486240669943,1.8274303360432411,3.710577981077702,0.6431280339982032,1.1724931138899743,1.2273407214818048,-3.8405024160334507,2.0742134403710915,2.369213559885073,2.414595910889869,-1.0745025151567265,0.6512322777844779,1.3385322868065768,1.2836823163387208,-0.20339682184836647,0.1382594240010544,0.8813869153147473,0.5962386914690392,1.5317157748806556,2.116592018710012,-0.7130000334778843,1.820304919520359,-0.6073069167070216,0.275686872247244,-0.7828617584734746,-0.570233482999149,1.1370294834361525,-1.3245615108980293,-0.49998639470220335,0.7900509212896624,-0.15027421359690452,jumping,jumping_02,0
-0.7494269288548248,0.16216702946234765,0.8252207107230225,0.7829117862552888,2.059235891435645,0.24424781801763482,0.8880363679564468,1.780166098214599,3.3696448497269125,0.6407487598719138,1.1706147283131603,1.2138219525530642,2.418446912425436,1.9247924211041687,2.278441932011091,2.2793392280816147,-0.594877602825391,0.33707627687425656,0.9861466180016446,0.9150309663935915,-0.2932206942459661,0.10426247072678392,0.806104166205664,0.5406000234592144,1.469691133950119,1.9898976762203369,-0.4085683595291762,1.4340324695967954,0.22890799168187737,0.11254491754736959,-0.9960403023411927,-0.570233482999149,1.115668117671051,-1.8092438048100534,-0.49998639470220335,0.7574977103412824,-0.9598845225704956,jumping,jumping_02,0
-0.7199210851476404,0.11675851754564219,0.749452421717051,0.7123903581771094,1.9371130089345645,-0.04831902426916663,0.4561681439307265,1.606752979244583,-2.784122422818184,0.895519617844122,1.3616283449769286,1.3845751587368043,3.8259719100373735,1.688004545491702,2.1283272464690546,2.1888652667799664,-0.1478525950708356,0.02713387213631284,0.5475671724696692,0.47514183094409224,0.12562920075666242,-9.632579624956683e-05,0.5455943858073308,0.32672805820013134,1.532577427358793,1.7992603975921382,0.4156129622089363,1.2936182709086592,-0.1891994625125721,0.07619580408404128,-0.46837984926984116,-0.570233482999149,0.9440348142496628,-1.1608610435748106,-0.38327073918356175,0.9680275776699773,-0.125258970373083,jumping,jumping_02,0
-0.43487052959958733,-0.0944799812238716,0.3238601246406247,0.29939561260121317,1.6108324027179988,0.0789896093327161,0.6615558330599468,1.3637603129628864,-2.7201950701820845,0.6188836399138222,1.153259156522237,1.1797261505278618,-2.2831176211895032,1.7071056094326944,2.140745967540799,2.1373373644243197,-0.9201442605854404,0.04396228822926802,0.5751250374087575,0.5552296787388299,0.4551317952544026,-0.06422721912256761,0.3522350911531716,0.23623111618549572,1.304565432116001,1.695788318259124,1.4190883934182386,0.014642186346677783,-0.6073069167070216,-0.10702415123449101,-0.690896170679701,-0.570233482999149,0.6517706601195892,-2.2056959350374976,-0.49998639470220335,0.6918760577054768,-0.8626109206334046,jumping,jumping_02,0
0.0021661672025466436,-0.012741499640811485,0.5069134342844509,0.42254146280288385,1.3399525052610113,-0.04112400418327438,0.4687729333551062,1.1018578751966175,1.790231911238601,0.33268476452025103,0.9079331560295069,0.9152478672173899,-3.525944733536971,1.1552832438756924,1.7552973443614939,1.8123913255035016,-2.4586715110793604,-0.25739614693120194,-0.07158424144293227,0.40307537730656223,-0.03325607251505108,0.07218004215028326,0.731284130564987,0.4700330280356781,1.0599065909318661,1.5226955432723333,2.168985508894329,-0.42440973225528755,0.6470154458763269,-0.07798554494530421,0.3710549469390909,-0.570233482999149,0.4108901163574304,-2.259995665930474,-0.49998639470220335,0.3528755616826899,0.2065069192255161,jumping,jumping_02,0
-0.5235302027371336,0.03153525621069591,0.5950738979412897,0.5498633893735032,1.119600471947355,0.03843729085442734,0.5997728845903245,0.9480487073275715,1.9661094058759443,0.1681417432331946,0.7469988161828662,0.7615399506008389,1.9720155083848399,1.001962169103586,1.6362282758820883,1.6394843577608547,-1.6184002191553986,-0.235098396148025,-0.004145287059800549,0.1946592729205057,-0.585595333303615,0.10412987292042768,0.8058028839223976,0.5818171476023472,0.8924508879922641,1.394144552842777,2.3866698989776514,0.34403300981601836,0.22890799168187737,-0.00836370324113801,-1.8020098887028342,-0.570233482999149,0.26469030769039453,-2.1694723859068885,-0.38327073918356175,0.19956509593666868,-0.6488050992430168,jumping,jumping_02,0
-0.8689184711446079,-0.06523536081452132,0.39297540831179245,0.43480404144817936,1.0397688058363939,0.024684696010370502,0.5781202983572894,0.8790802759107074,-2.0496918200494214,0.29823051571851866,0.8756753727521387,0.8913342049851619,3.175619650758705,1.1672822286256153,1.7643584553482718,1.8102892462018014,-1.783418244902957,-0.13568904663547657,0.2419769755577997,0.4185896909086117,-0.21023441910374632,0.04455299482639036,0.6634254969608887,0.41777920135266944,0.9054093585623477,1.4631817646759442,1.7453446362512899,0.7101776557425141,-0.6073069167070216,-0.03139426641947744,-1.0654492484644327,-0.570233482999149,0.21063598999460859,-1.7748615903023817,-0.38327073918356175,0.3355846564214579,-0.30867508410153643,jumping,jumping_02,0
-0.3000387201278286,-0.04500226218229094,0.43827744117805967,0.38372932545386473,0.724464739748978,0.1398506543102537,0.749204944888569,0.6843934821409231,-1.958845793514035,0.10972620438713802,0.6850739916861971,0.7030111146512816,-2.037056146327437,1.003541116084055,1.6374873578714857,1.6388264245759414,-0.7884729569869051,0.003244842829845366,0.5074063678131744,0.47826724586975294,0.26726543647601064,-0.04131793540382209,0.42533348880833516,0.2493380244831146,0.6581356854582736,1.265430205337099,0.38941467057337625,0.856759099245755,0.22890799168187737,-0.08361733689061203,-0.7324746891676628,-0.570233482999149,0.04930139756449832,-1.6696038309709278,-0.49998639470220335,0.14568333912822887,0.21789423779619513,jumping,jumping_02,0
